query_id	page_id	score
883	2867	1
884	2639	2
884	2650	2
884	2750	1
884	2794	2
884	2888	2
885	2687	2
885	2766	2
886	2193	2
886	2258	1
887	1242	2
888	749	1
888	760	1
888	772	1
888	1021	1
888	1227	1
888	1497	1
888	2672	1
888	2683	1
888	2888	1
888	2908	1
889	2552	2
890	576	2
890	577	2
890	771	2
890	1023	1
891	1058	2
891	1059	2
891	1062	2
891	1252	1
891	1829	2
892	1077	1
892	1173	1
892	1707	1
892	1807	1
892	2647	1
892	2652	1
892	2708	1
892	2783	1
892	2879	1
892	2890	1
892	2906	1
892	2917	1
892	2933	1
893	2687	2
893	2790	2
894	2713	1
894	2874	1
894	2877	1
894	2878	1
895	2874	2
896	2691	1
896	2695	2
897	1061	1
897	1062	1
897	1119	1
897	1152	2
897	1252	1
897	1286	1
897	1294	1
897	1718	2
897	2007	1
898	2687	1
898	2736	1
898	2778	1
898	2780	1
898	2781	1
899	451	1
899	1026	1
899	2879	1
900	2689	2
900	2715	2
900	2717	2
900	2869	2
900	2934	2
901	2639	1
901	2661	1
901	2694	1
901	2750	1
901	2761	1
901	2783	2
901	2888	1
901	2908	1
902	2659	1
902	2660	1
902	2664	1
902	2670	1
902	2900	2
902	2908	1
903	2338	2
903	2503	1
904	2649	1
904	2652	1
904	2653	1
904	2669	2
904	2891	1
904	2899	1
904	2900	1
904	2904	1
904	2916	1
904	2917	1
904	2921	1
905	2639	1
905	2650	1
905	2683	1
905	2838	1
906	1054	1
906	1075	1
906	1092	1
906	1741	1
906	1981	1
906	2031	1
906	2051	1
906	2074	1
906	2104	1
906	2138	1
906	2192	1
906	2221	1
906	2231	1
906	2233	1
906	2234	1
906	2236	1
906	2251	1
906	2266	1
906	2268	1
906	2274	1
907	2193	2
907	2211	1
907	2214	1
908	2193	2
909	1057	1
909	1076	1
909	1707	1
909	1741	1
909	1774	1
909	1807	1
909	1976	1
909	2649	1
909	2683	1
909	2783	1
909	2794	1
909	2885	1
909	2910	1
909	2915	1
909	2917	1
909	2940	1
910	2813	1
910	2814	2
910	2815	1
911	2658	2
911	2659	1
911	2903	2
911	2905	1
911	2907	2
911	2908	1
912	1057	1
912	1058	2
912	2650	1
912	2888	1
912	2916	1
912	2917	1
912	2922	1
913	1087	2
913	1089	2
913	1101	1
913	1198	2
913	1907	1
913	1929	2
914	477	1
914	534	1
914	535	1
914	536	1
914	577	1
914	1014	1
914	1017	1
914	1021	1
914	1022	1
914	1027	1
914	1035	1
914	1036	1
914	1095	1
914	1196	1
914	1940	1
914	2900	2
914	2906	1
915	129	1
916	1294	2
917	2064	2
917	2193	2
917	2202	2
917	2203	2
917	2204	2
917	2211	2
917	2242	1
918	6	1
918	9	2
918	385	2
918	2869	2
918	2870	2
919	1060	2
920	1292	2
920	1308	2
921	1119	1
921	1141	1
921	1175	1
922	1108	1
922	1206	1
922	1308	2
922	1330	1
922	1363	2
922	1441	1
922	1463	1
922	1829	2
923	331	1
923	345	1
923	2057	1
924	1208	1
924	1252	1
924	2689	2
924	2713	2
924	2715	2
924	2717	2
924	2849	2
924	2869	2
924	2874	1
924	2877	1
924	2879	1
924	2934	2
924	2936	1
924	2937	2
925	534	2
926	293	1
926	305	2
927	2251	1
927	2252	1
927	2253	1
928	2690	2
928	2869	1
928	2870	1
928	2890	1
928	2892	2
929	1097	2
929	1308	2
929	1718	2
929	1829	2
930	1940	1
930	2874	1
930	2875	1
930	2877	1
930	2879	1
930	2881	1
931	275	2
932	478	1
932	577	1
932	578	1
932	596	1
932	1022	1
932	1027	1
932	1030	1
932	1132	1
932	1136	1
932	1160	1
932	1197	1
932	1219	1
932	1232	1
932	1285	1
933	1186	1
933	1219	1
933	1230	1
933	1241	1
933	2689	1
933	2715	1
933	2849	1
933	2869	1
933	2936	1
934	2064	2
934	2066	1
934	2193	2
934	2203	2
934	2258	2
934	2261	1
934	2262	2
935	3	1
935	7	1
935	385	1
935	389	1
935	390	1
935	2888	1
936	3	1
936	5	1
936	7	1
936	227	1
936	228	2
936	389	1
937	1191	2
937	1252	1
938	577	2
939	28	1
939	33	1
939	42	1
939	86	1
939	158	1
939	163	1
939	390	1
939	399	1
939	411	1
939	418	1
939	423	1
939	1028	1
940	2366	1
940	2869	1
940	2870	1
940	2900	1
940	2903	1
940	2915	1
941	452	2
941	453	1
942	2673	2
943	7	2
943	385	2
943	389	2
943	390	1
944	9	1
944	241	1
944	242	1
944	387	1
944	391	1
944	407	1
944	408	1
944	436	1
945	1061	2
945	1062	2
946	2154	1
946	2155	1
946	2156	1
946	2157	1
946	2158	1
946	2159	1
946	2168	1
946	2169	1
946	2273	1
947	2844	2
948	2737	2
948	2740	1
948	2742	1
948	2743	1
948	2748	1
948	2754	1
948	2766	1
948	2782	1
948	2785	1
948	2787	1
948	2830	1
949	1090	1
949	1091	2
949	1159	1
949	1530	1
950	2066	1
950	2193	2
950	2258	2
951	649	2
952	2840	2
953	2689	2
953	2713	2
953	2717	2
953	2849	2
953	2869	2
953	2934	2
953	2937	2
954	2676	1
954	2840	1
954	2913	1
955	2742	2
955	2743	2
955	2831	2
956	1206	2
956	1441	2
957	143	1
957	144	1
957	145	1
957	207	1
957	395	1
957	410	1
957	420	1
958	243	1
958	385	1
958	403	1
958	410	1
958	414	1
958	422	1
959	1206	1
959	1352	1
959	1363	1
960	1014	1
960	1023	1
960	1028	1
960	1030	1
960	1062	1
960	1119	1
960	1208	1
960	1230	1
960	1752	1
960	1829	1
961	2662	1
961	2666	2
961	2670	1
961	2879	1
961	2905	1
961	2941	2
962	1940	2
963	294	1
963	300	1
963	304	1
963	305	1
963	306	1
963	307	1
963	308	1
963	313	1
963	316	1
963	319	1
963	321	1
963	327	1
963	331	1
963	332	1
963	336	1
963	337	1
963	338	1
963	344	1
963	350	1
964	1099	1
964	1105	1
964	1119	1
964	1285	1
964	1718	1
964	2689	1
964	2713	1
964	2937	1
965	1132	1
965	1184	1
965	1215	1
965	1277	1
965	1941	1
965	2669	1
965	2684	1
965	2934	1
966	2687	2
967	2696	1
967	2722	1
967	2723	1
967	2794	1
967	2855	1
967	2876	1
967	2885	1
967	2886	1
967	2887	1
967	2889	1
967	2898	1
968	1081	2
968	1082	1
968	1497	1
968	1652	2
969	2343	2
970	2847	2
971	2669	2
971	2700	1
971	2706	1
971	2709	1
971	2905	1
972	2083	1
972	2087	1
972	2088	2
973	1582	2
973	1583	2
973	1587	2
973	1600	2
974	2887	2
975	1091	2
975	1158	2
975	1275	1
975	1374	1
975	1530	2
976	2239	2
977	2325	2
978	2677	2
979	2696	1
979	2847	2
980	1985	2
981	2284	1
981	2376	1
981	2382	2
981	2389	2
981	2398	1
981	2400	1
981	2519	1
981	2520	1
981	2556	1
981	2593	1
982	2805	2
983	1064	2
983	1718	1
984	2741	1
984	2797	1
984	2798	1
984	2799	1
984	2800	1
984	2804	1
984	2809	1
985	2649	2
985	2882	2
986	649	1
986	982	1
987	1982	1
987	1983	1
988	1982	1
988	1983	1
989	2661	1
989	2893	1
989	2894	1
989	2895	1
990	1095	2
990	1150	1
990	1151	1
990	1245	1
990	1246	2
990	1254	1
990	1258	1
990	1259	1
991	1107	1
991	1213	2
992	411	1
992	1097	1
992	1099	1
992	1100	1
992	1131	1
992	1132	1
992	1141	1
992	1160	1
992	1186	1
992	1208	1
992	1230	1
992	1241	1
992	1263	1
992	1284	1
992	1285	1
992	1297	1
992	1308	1
992	1485	1
992	1718	2
992	1829	1
993	1119	2
993	1131	1
993	1175	2
993	1186	1
993	1940	1
994	2640	1
994	2669	1
994	2867	1
994	2901	1
994	2903	1
994	2904	1
994	2907	1
994	2940	1
995	1101	1
995	1130	1
995	1161	1
995	1245	2
995	1249	1
995	1260	1
995	1266	1
996	2157	2
996	2183	2
997	1064	1
997	1519	1
997	1563	1
997	1630	2
997	1707	1
997	1718	1
998	84	2
998	144	2
998	395	2
998	410	1
998	422	1
999	2657	2
999	2913	2
1000	1081	2
1000	1127	1
1001	615	1
1001	623	1
1001	624	1
1001	625	1
1001	629	1
1001	633	1
1001	634	1
1001	635	1
1001	639	1
1001	643	1
1001	644	1
1001	666	1
1001	667	1
1002	2719	2
1002	2868	1
1003	2689	2
1003	2713	2
1003	2715	2
1003	2717	2
1003	2849	2
1003	2869	2
1003	2870	1
1003	2874	1
1003	2877	1
1003	2879	1
1003	2881	1
1003	2934	2
1003	2936	2
1003	2937	2
1004	2761	2
1004	2889	2
1005	2385	1
1005	2429	2
1005	2478	1
1005	2479	2
1005	2484	1
1005	2485	1
1005	2525	1
1006	1625	2
1007	1385	1
1007	1674	1
1007	2849	1
1007	2876	1
1008	2385	1
1008	2478	1
1008	2479	2
1009	530	1
1009	532	2
1010	1626	2
1011	2687	2
1011	2731	2
1011	2735	2
1011	2749	1
1011	2760	2
1012	2849	2
1012	2874	1
1013	2689	2
1013	2713	2
1013	2715	2
1013	2717	2
1013	2849	2
1013	2869	2
1013	2934	2
1013	2937	2
1014	1591	2
1014	1592	1
1014	1594	1
1014	1598	1
1015	1095	1
1015	1208	1
1015	1252	1
1015	2210	1
1015	2669	1
1015	2867	2
1015	2879	1
1015	2926	1
1015	2932	1
1016	2653	2
1016	2897	2
1017	1626	2
1018	2193	2
1019	10	2
1019	87	1
1019	88	1
1019	218	1
1019	247	1
1019	346	1
1019	401	1
1019	402	1
1019	2686	2
1019	2889	2
1020	2837	1
1020	2841	1
1020	2845	1
1020	2897	1
1021	2641	2
1021	2675	2
1021	2927	1
1022	2362	2
1023	1352	1
1023	1363	2
1024	921	2
1024	925	2
1025	2649	1
1025	2882	1
1025	2919	1
1026	1276	2
1027	2127	1
1027	2249	1
1027	2260	1
1028	1238	2
1029	2805	2
1030	2739	1
1030	2741	1
1030	2743	1
1030	2744	1
1030	2751	1
1030	2753	1
1030	2756	1
1030	2758	1
1030	2760	1
1030	2763	1
1030	2767	1
1030	2770	1
1030	2773	1
1030	2777	1
1030	2779	1
1030	2781	1
1030	2784	1
1030	2793	2
1030	2799	1
1030	2800	1
1030	2810	1
1030	2815	1
1030	2817	1
1030	2826	1
1030	2834	1
1031	2154	2
1032	1206	1
1032	1308	1
1032	1352	2
1032	1363	1
1032	1386	1
1032	1408	1
1032	1419	1
1032	1441	1
1032	1829	1
1033	494	1
1033	565	1
1033	569	1
1033	620	1
1033	621	1
1033	630	1
1033	631	1
1033	641	1
1033	1046	1
1034	2925	2
1035	2814	2
1036	1016	2
1037	84	1
1037	143	2
1037	391	1
1037	395	1
1037	414	1
1037	417	1
1037	419	2
1038	454	1
1038	458	1
1038	528	2
1038	532	1
1038	601	2
1038	602	1
1039	1131	1
1039	1208	1
1039	1308	1
1039	1718	1
1039	1829	1
1040	1079	2
1041	2088	2
1042	2804	1
1042	2808	1
1043	1080	1
1043	1081	2
1043	1127	2
1044	1206	2
1044	1430	2
1044	1463	2
1044	1829	2
1045	2639	1
1045	2684	1
1045	2690	1
1045	2727	1
1045	2738	1
1045	2750	1
1045	2761	1
1045	2838	1
1045	2849	1
1045	2888	1
1045	2889	1
1045	2892	1
1045	2893	1
1045	2909	1
1045	2923	1
1045	2931	1
1045	2937	1
1046	1094	1
1046	1096	1
1046	1301	1
1046	1986	2
1047	1541	1
1048	2068	1
1048	2115	1
1048	2127	1
1048	2230	1
1048	2249	1
1048	2260	1
1049	1206	1
1049	1352	1
1049	1363	2
1049	1397	1
1049	1408	1
1049	1441	1
1049	1829	2
1050	2072	2
1051	1982	2
1052	1611	2
1052	1612	1
1052	1632	1
1053	2762	1
1053	2764	1
1054	2211	2
1054	2214	1
1055	1969	2
1056	2709	1
1056	2892	1
1056	2895	1
1056	2896	1
1057	2037	2
1057	2225	1
1058	1060	1
1058	1108	1
1058	1206	1
1058	1299	1
1058	1319	1
1058	1341	1
1058	1352	1
1058	1363	1
1058	1374	1
1058	1397	1
1058	1430	1
1058	1441	1
1058	1452	1
1058	1463	1
1058	1829	1
1059	1130	1
1059	1141	1
1059	2011	1
1059	2012	2
1060	611	2
1060	656	2
1060	668	2
1060	670	1
1060	675	2
1060	679	2
1060	686	2
1060	783	1
1061	7	1
1061	385	1
1061	1014	1
1061	1046	1
1061	1047	1
1062	1292	1
1062	1293	1
1062	1967	1
1062	1969	2
1062	1978	1
1062	1980	1
1063	2744	1
1063	2753	1
1063	2757	1
1063	2762	1
1063	2763	1
1063	2765	1
1063	2767	1
1063	2769	1
1063	2775	1
1063	2779	1
1063	2780	1
1063	2781	1
1063	2784	1
1063	2787	1
1063	2788	1
1063	2790	1
1063	2813	1
1063	2818	1
1063	2819	1
1063	2820	1
1064	1008	2
1064	1009	2
1065	1741	1
1065	1969	1
1066	2722	1
1066	2851	1
1066	2852	1
1066	2853	1
1066	2854	1
1066	2855	1
1066	2856	1
1067	2638	1
1067	2686	1
1067	2687	1
1067	2731	1
1067	2745	2
1068	2934	2
1069	2886	1
1069	2888	1
1069	2894	1
1069	2896	1
1069	2923	1
1070	2064	2
1070	2193	1
1070	2202	2
1070	2203	2
1070	2214	2
1071	2903	2
1072	1046	2
1072	1047	1
1073	1016	2
1074	2900	2
1075	2721	1
1075	2722	1
1075	2847	1
1075	2853	1
1075	2854	2
1075	2855	1
1076	631	1
1076	665	1
1077	2833	1
1077	2834	1
1077	2835	2
1077	2837	1
1078	2686	2
1078	2746	2
1079	2894	1
1079	2895	2
1080	2805	2
1080	2849	2
1080	2874	1
1080	2875	1
1081	2260	2
1082	165	1
1083	993	2
1083	1024	2
1084	1969	2
1085	2046	1
1085	2047	2
1085	2263	1
1086	2442	2
1087	2849	2
1087	2874	1
1087	2877	1
1087	2879	1
1087	2881	1
1088	2688	2
1089	1313	2
1089	1321	2
1089	1322	2
1089	1332	2
1089	1686	2
1089	1823	2
1089	1827	1
1089	1839	2
1090	2687	1
1090	2740	1
1090	2742	1
1090	2758	1
1090	2760	1
1090	2763	1
1090	2764	1
1090	2770	1
1090	2773	1
1090	2777	1
1090	2787	1
1090	2793	1
1090	2796	1
1090	2798	1
1090	2820	1
1090	2909	1
1091	1082	2
1092	2657	1
1092	2659	1
1092	2660	1
1092	2666	1
1092	2669	1
1092	2673	1
1092	2872	1
1092	2900	1
1092	2901	1
1092	2902	1
1092	2903	1
1092	2913	1
1092	2914	1
1092	2915	1
1092	2940	2
1093	1214	1
1093	1215	2
1094	2686	1
1094	2731	1
1094	2739	1
1094	2740	1
1094	2764	1
1094	2767	1
1094	2776	1
1094	2777	1
1094	2784	1
1094	2785	1
1094	2786	1
1094	2787	1
1094	2789	1
1094	2790	1
1094	2791	1
1094	2792	1
1094	2793	1
1094	2795	2
1094	2803	1
1094	2820	1
1095	1982	2
1096	223	2
1096	241	2
1096	243	1
1096	387	1
1096	407	1
1096	414	1
1097	2798	1
1097	2799	1
1097	2800	1
1097	2810	1
1098	1035	2
1099	2021	1
1099	2024	1
1099	2037	1
1099	2056	1
1099	2069	2
1099	2072	2
1099	2203	1
1099	2211	1
1099	2217	1
1099	2259	1
1099	2262	1
1099	2276	1
1100	2359	1
1100	2393	1
1100	2401	1
1100	2441	1
1100	2912	1
1101	560	2
1102	171	2
1102	176	2
1103	720	2
1103	746	2
1103	775	2
1103	799	2
1103	823	2
1103	852	2
1103	923	2
1103	984	2
1104	130	2
1104	133	2
1104	134	2
1104	236	1
1105	2849	2
1106	2056	1
1106	2064	1
1106	2066	1
1106	2211	1
1106	2212	2
1106	2241	2
1106	2258	1
1107	524	1
1107	525	1
1108	1090	1
1108	1091	2
1108	1121	1
1108	1156	1
1109	2337	1
1109	2362	1
1109	2393	1
1109	2396	1
1109	2397	1
1109	2400	1
1109	2419	1
1109	2471	1
1109	2475	1
1110	1059	2
1111	2219	1
1111	2266	1
1111	2641	1
1111	2642	1
1111	2649	1
1111	2671	1
1111	2674	1
1112	1082	2
1112	1266	1
1112	1497	1
1112	1652	2
1112	1718	1
1113	2479	2
1114	2479	2
1115	441	1
1115	442	2
1115	1049	2
1115	1050	1
1116	2821	1
1116	2835	1
1116	2844	1
1116	2845	1
1117	1102	2
1117	1288	1
1118	1097	2
1118	1292	1
1118	1308	2
1118	1718	1
1118	1829	2
1118	2686	1
1119	2847	2
1120	5	2
1120	7	2
1120	228	2
1120	385	2
1120	389	2
1120	390	2
1121	2031	2
1121	2243	1
1122	2058	1
1122	2193	2
1122	2203	2
1122	2204	1
1122	2206	1
1123	639	2
1123	644	1
1123	1211	2
1123	1459	2
1123	1470	1
1124	439	2
1125	2021	2
1125	2237	1
1125	2242	1
1126	565	1
1126	566	1
1126	569	1
1126	1014	2
1126	1042	1
1126	1045	1
1126	1046	1
1126	1047	1
1127	1561	1
1127	1562	1
1127	1564	2
1127	1566	1
1127	1568	2
1127	1579	2
1127	1743	2
1128	251	2
1129	160	2
1130	2875	2
1131	2195	2
1131	2260	2
1132	1077	1
1132	1082	1
1132	1237	1
1132	1308	1
1132	1519	1
1132	1530	1
1132	1541	1
1132	1563	1
1132	1608	1
1132	1619	1
1132	1641	1
1132	1707	2
1132	1719	2
1133	2382	2
1134	2644	2
1134	2713	1
1134	2714	2
1134	2849	1
1134	2861	2
1134	2875	1
1134	2877	1
1134	2934	1
1135	475	1
1135	476	1
1135	893	1
1135	901	1
1135	910	2
1135	933	1
1135	1046	1
1135	1047	1
1136	2398	1
1136	2439	1
1136	2505	1
1136	2520	1
1136	2571	1
1136	2581	1
1137	444	2
1137	445	2
1137	452	1
1138	2550	2
1139	2057	2
1139	2058	1
1139	2155	2
1139	2156	1
1139	2184	1
1139	2595	1
1140	1077	2
1140	1082	1
1140	1719	2
1140	1741	1
1141	2796	2
1142	1148	2
1143	2805	2
1144	1869	2
1145	2882	2
1146	2815	1
1146	2817	1
1146	2819	1
1147	450	2
1148	1046	2
1149	67	2
1149	430	1
1150	2356	1
1150	2398	1
1150	2402	1
1150	2403	1
1150	2604	1
1151	1	1
1151	385	2
1152	2894	2
1152	2895	2
1153	2877	2
1154	2716	1
1154	2727	1
1154	2772	1
1154	2886	1
1154	2923	1
1154	2924	2
1154	2931	1
1155	2801	2
1155	2804	2
1156	2721	2
1157	2691	1
1157	2794	1
1157	2876	1
1157	2887	2
1158	668	1
1158	671	2
1158	679	1
1158	682	2
1159	2639	1
1159	2672	1
1159	2683	1
1159	2705	1
1159	2716	1
1159	2738	1
1159	2783	1
1159	2794	1
1159	2838	1
1159	2849	1
1159	2888	1
1159	2923	1
1159	2924	1
1159	2925	1
1160	1563	1
1160	1741	1
1161	1103	1
1161	1562	1
1161	1564	1
1161	1565	1
1161	1566	1
1161	1567	1
1161	1568	1
1161	1569	1
1161	1570	1
1161	1571	1
1161	1572	1
1161	1573	1
1161	1575	1
1161	1576	1
1161	1579	1
1161	1616	1
1161	1743	1
1161	1961	1
1162	134	2
1163	2231	1
1163	2650	1
1163	2761	1
1163	2888	1
1163	2892	1
1163	2893	1
1163	2894	1
1163	2895	1
1163	2896	1
1164	621	2
1164	622	1
1164	624	1
1164	631	2
1164	632	1
1164	634	1
1164	641	2
1164	642	1
1164	644	1
1164	665	1
1165	1073	1
1165	1074	1
1165	1076	1
1165	1741	1
1166	84	1
1166	143	1
1166	395	2
1167	1073	1
1167	1074	1
1167	1719	2
1168	10	2
1168	346	1
1169	1414	1
1169	1561	1
1169	1566	1
1169	1572	1
1169	2686	1
1169	2734	1
1170	1057	2
1170	1059	1
1170	1497	1
1170	1707	1
1171	1060	2
1171	1062	2
1171	1071	1
1171	1097	2
1171	1119	2
1171	1131	2
1171	1132	2
1171	1136	2
1171	1181	1
1171	1192	1
1171	1210	2
1171	1285	2
1171	1294	2
1171	1752	2
1171	1852	2
1171	1885	2
1172	2706	2
1172	2939	1
1173	503	2
1173	506	2
1174	2639	1
1174	2672	1
1174	2681	1
1174	2684	1
1174	2727	2
1174	2750	2
1174	2761	1
1174	2888	1
1174	2911	1
1174	2923	1
1175	2669	1
1175	2683	1
1175	2867	1
1176	2639	2
1176	2650	2
1176	2750	1
1176	2794	2
1176	2888	2
1177	2687	2
1177	2766	2
1178	2193	2
1178	2258	1
1179	1242	2
1180	749	1
1180	760	1
1180	772	1
1180	1021	1
1180	1227	1
1180	1497	1
1180	2672	1
1180	2683	1
1180	2888	1
1180	2908	1
1181	2552	2
1182	576	2
1182	577	2
1182	771	2
1182	1023	1
1183	1058	2
1183	1059	2
1183	1062	2
1183	1252	1
1183	1829	2
1184	1077	1
1184	1173	1
1184	1707	1
1184	1807	1
1184	2647	1
1184	2652	1
1184	2708	1
1184	2783	1
1184	2879	1
1184	2890	1
1184	2906	1
1184	2917	1
1184	2933	1
1185	2687	2
1185	2790	2
1186	2713	1
1186	2874	1
1186	2877	1
1186	2878	1
1187	2874	2
1188	2691	1
1188	2695	2
1189	1061	1
1189	1062	1
1189	1119	1
1189	1152	2
1189	1252	1
1189	1286	1
1189	1294	1
1189	1718	2
1189	2007	1
1190	2687	1
1190	2736	1
1190	2778	1
1190	2780	1
1190	2781	1
1191	451	1
1191	1026	1
1191	2879	1
1192	2689	2
1192	2715	2
1192	2717	2
1192	2869	2
1192	2934	2
1193	2639	1
1193	2661	1
1193	2694	1
1193	2750	1
1193	2761	1
1193	2783	2
1193	2888	1
1193	2908	1
1194	2659	1
1194	2660	1
1194	2664	1
1194	2670	1
1194	2900	2
1194	2908	1
1195	2338	2
1195	2503	1
1196	2649	1
1196	2652	1
1196	2653	1
1196	2669	2
1196	2891	1
1196	2899	1
1196	2900	1
1196	2904	1
1196	2916	1
1196	2917	1
1196	2921	1
1197	2639	1
1197	2650	1
1197	2683	1
1197	2838	1
1198	1054	1
1198	1075	1
1198	1092	1
1198	1741	1
1198	1981	1
1198	2031	1
1198	2051	1
1198	2074	1
1198	2104	1
1198	2138	1
1198	2192	1
1198	2221	1
1198	2231	1
1198	2233	1
1198	2234	1
1198	2236	1
1198	2251	1
1198	2266	1
1198	2268	1
1198	2274	1
1199	2193	2
1199	2211	1
1199	2214	1
1200	2193	2
1201	1057	1
1201	1076	1
1201	1707	1
1201	1741	1
1201	1774	1
1201	1807	1
1201	1976	1
1201	2649	1
1201	2683	1
1201	2783	1
1201	2794	1
1201	2885	1
1201	2910	1
1201	2915	1
1201	2917	1
1201	2940	1
1202	2813	1
1202	2814	2
1202	2815	1
1203	2658	2
1203	2659	1
1203	2903	2
1203	2905	1
1203	2907	2
1203	2908	1
1204	1057	1
1204	1058	2
1204	2650	1
1204	2888	1
1204	2916	1
1204	2917	1
1204	2922	1
1205	1087	2
1205	1089	2
1205	1101	1
1205	1198	2
1205	1907	1
1205	1929	2
1206	477	1
1206	534	1
1206	535	1
1206	536	1
1206	577	1
1206	1014	1
1206	1017	1
1206	1021	1
1206	1022	1
1206	1027	1
1206	1035	1
1206	1036	1
1206	1095	1
1206	1196	1
1206	1940	1
1206	2900	2
1206	2906	1
1207	129	1
1208	1294	2
1209	2064	2
1209	2193	2
1209	2202	2
1209	2203	2
1209	2204	2
1209	2211	2
1209	2242	1
1210	6	1
1210	9	2
1210	385	2
1210	2869	2
1210	2870	2
1211	1060	2
1212	1292	2
1212	1308	2
1213	1119	1
1213	1141	1
1213	1175	1
1214	1108	1
1214	1206	1
1214	1308	2
1214	1330	1
1214	1363	2
1214	1441	1
1214	1463	1
1214	1829	2
1215	331	1
1215	345	1
1215	2057	1
1216	1208	1
1216	1252	1
1216	2689	2
1216	2713	2
1216	2715	2
1216	2717	2
1216	2849	2
1216	2869	2
1216	2874	1
1216	2877	1
1216	2879	1
1216	2934	2
1216	2936	1
1216	2937	2
1217	534	2
1218	293	1
1218	305	2
1219	2251	1
1219	2252	1
1219	2253	1
1220	2690	2
1220	2869	1
1220	2870	1
1220	2890	1
1220	2892	2
1221	1097	2
1221	1308	2
1221	1718	2
1221	1829	2
1222	1940	1
1222	2874	1
1222	2875	1
1222	2877	1
1222	2879	1
1222	2881	1
1223	275	2
1224	478	1
1224	577	1
1224	578	1
1224	596	1
1224	1022	1
1224	1027	1
1224	1030	1
1224	1132	1
1224	1136	1
1224	1160	1
1224	1197	1
1224	1219	1
1224	1232	1
1224	1285	1
1225	1186	1
1225	1219	1
1225	1230	1
1225	1241	1
1225	2689	1
1225	2715	1
1225	2849	1
1225	2869	1
1225	2936	1
1226	2064	2
1226	2066	1
1226	2193	2
1226	2203	2
1226	2258	2
1226	2261	1
1226	2262	2
1227	3	1
1227	7	1
1227	385	1
1227	389	1
1227	390	1
1227	2888	1
1228	3	1
1228	5	1
1228	7	1
1228	227	1
1228	228	2
1228	389	1
1229	1191	2
1229	1252	1
1230	577	2
1231	28	1
1231	33	1
1231	42	1
1231	86	1
1231	158	1
1231	163	1
1231	390	1
1231	399	1
1231	411	1
1231	418	1
1231	423	1
1231	1028	1
1232	2366	1
1232	2869	1
1232	2870	1
1232	2900	1
1232	2903	1
1232	2915	1
1233	452	2
1233	453	1
1234	2673	2
1235	7	2
1235	385	2
1235	389	2
1235	390	1
1236	9	1
1236	241	1
1236	242	1
1236	387	1
1236	391	1
1236	407	1
1236	408	1
1236	436	1
1237	1061	2
1237	1062	2
1238	2154	1
1238	2155	1
1238	2156	1
1238	2157	1
1238	2158	1
1238	2159	1
1238	2168	1
1238	2169	1
1238	2273	1
1239	2844	2
1240	2737	2
1240	2740	1
1240	2742	1
1240	2743	1
1240	2748	1
1240	2754	1
1240	2766	1
1240	2782	1
1240	2785	1
1240	2787	1
1240	2830	1
1241	1090	1
1241	1091	2
1241	1159	1
1241	1530	1
1242	2066	1
1242	2193	2
1242	2258	2
1243	649	2
1244	2840	2
1245	2689	2
1245	2713	2
1245	2717	2
1245	2849	2
1245	2869	2
1245	2934	2
1245	2937	2
1246	2676	1
1246	2840	1
1246	2913	1
1247	2742	2
1247	2743	2
1247	2831	2
1248	1206	2
1248	1441	2
1249	143	1
1249	144	1
1249	145	1
1249	207	1
1249	395	1
1249	410	1
1249	420	1
1250	243	1
1250	385	1
1250	403	1
1250	410	1
1250	414	1
1250	422	1
1251	1206	1
1251	1352	1
1251	1363	1
1252	1014	1
1252	1023	1
1252	1028	1
1252	1030	1
1252	1062	1
1252	1119	1
1252	1208	1
1252	1230	1
1252	1752	1
1252	1829	1
1253	2662	1
1253	2666	2
1253	2670	1
1253	2879	1
1253	2905	1
1253	2941	2
1254	1940	2
1255	294	1
1255	300	1
1255	304	1
1255	305	1
1255	306	1
1255	307	1
1255	308	1
1255	313	1
1255	316	1
1255	319	1
1255	321	1
1255	327	1
1255	331	1
1255	332	1
1255	336	1
1255	337	1
1255	338	1
1255	344	1
1255	350	1
1256	1099	1
1256	1105	1
1256	1119	1
1256	1285	1
1256	1718	1
1256	2689	1
1256	2713	1
1256	2937	1
1257	1132	1
1257	1184	1
1257	1215	1
1257	1277	1
1257	1941	1
1257	2669	1
1257	2684	1
1257	2934	1
1258	2687	2
1259	2696	1
1259	2722	1
1259	2723	1
1259	2794	1
1259	2855	1
1259	2876	1
1259	2885	1
1259	2886	1
1259	2887	1
1259	2889	1
1259	2898	1
1260	1081	2
1260	1082	1
1260	1497	1
1260	1652	2
1261	2343	2
1262	2847	2
1263	2669	2
1263	2700	1
1263	2706	1
1263	2709	1
1263	2905	1
1264	2083	1
1264	2087	1
1264	2088	2
1265	1582	2
1265	1583	2
1265	1587	2
1265	1600	2
1266	2887	2
1267	1091	2
1267	1158	2
1267	1275	1
1267	1374	1
1267	1530	2
1268	2239	2
1269	2325	2
1270	2677	2
1271	2696	1
1271	2847	2
1272	1985	2
1273	2284	1
1273	2376	1
1273	2382	2
1273	2389	2
1273	2398	1
1273	2400	1
1273	2519	1
1273	2520	1
1273	2556	1
1273	2593	1
1274	2805	2
1275	1064	2
1275	1718	1
1276	2741	1
1276	2797	1
1276	2798	1
1276	2799	1
1276	2800	1
1276	2804	1
1276	2809	1
1277	2649	2
1277	2882	2
1278	649	1
1278	982	1
1279	1982	1
